F|2025-01-29|53
C|532022678|1013582|05|precio9|8019.81|0.0000|8019.81|1443.57|9463.38|10|GENERADO|2025-01-29|53|0|0|0.0000
D|532022678|10012011|1|6.3400|6.3400
D|532022678|10012012|5|6.3400|31.7000
D|532022678|10012013|3|6.3400|19.0200
D|532022678|10012022|2|6.3400|12.6800
D|532022678|10012102|6|6.3400|38.0400
D|532022678|10012103|1|6.3400|6.3400
D|532022678|10026011|5|5.1300|25.6500
D|532022678|10026012|6|5.1300|30.7800
D|532022678|10026013|4|5.1300|20.5200
D|532022678|10026032|5|5.1300|25.6500
D|532022678|10026101|5|5.1300|25.6500
D|532022678|10026102|5|5.1300|25.6500
D|532022678|10026551|1|5.1300|5.1300
D|532022678|10026552|5|5.1300|25.6500
D|532022678|10026801|4|5.1300|20.5200
D|532022678|10026802|6|5.1300|30.7800
D|532022678|10040011|1|6.4400|6.4400
D|532022678|10040012|4|6.4400|25.7600
D|532022678|10040013|2|6.4400|12.8800
D|532022678|10040032|2|6.4400|12.8800
D|532022678|10040101|2|6.4400|12.8800
D|532022678|10040551|2|6.4400|12.8800
D|532022678|10040552|3|6.4400|19.3200
D|532022678|10040553|1|6.4400|6.4400
D|532022678|10040801|2|6.4400|12.8800
D|532022678|10040802|2|6.4400|12.8800
D|532022678|10040803|1|6.4400|6.4400
D|532022678|10041011|3|6.2300|18.6900
D|532022678|10041012|8|6.2300|49.8400
D|532022678|10041013|2|6.2300|12.4600
D|532022678|10041032|3|6.2300|18.6900
D|532022678|10041091|3|6.2300|18.6900
D|532022678|10041092|7|6.2300|43.6100
D|532022678|10041093|2|6.2300|12.4600
D|532022678|10041094|1|6.2300|6.2300
D|532022678|10041102|4|6.2300|24.9200
D|532022678|10041802|5|6.2300|31.1500
D|532022678|10045011|7|8.2400|57.6800
D|532022678|10045012|12|8.2400|98.8800
D|532022678|10045013|5|8.2400|41.2000
D|532022678|10045031|4|8.2400|32.9600
D|532022678|10045032|14|8.2400|115.3600
D|532022678|10045033|2|8.2400|16.4800
D|532022678|10045211|6|8.2400|49.4400
D|532022678|10045212|12|8.2400|98.8800
D|532022678|10045213|5|8.2400|41.2000
D|532022678|10045551|5|8.2400|41.2000
D|532022678|10045552|8|8.2400|65.9200
D|532022678|10051011|3|5.6900|17.0700
D|532022678|10051012|3|5.6900|17.0700
D|532022678|10051013|1|5.6900|5.6900
D|532022678|10051031|3|5.6900|17.0700
D|532022678|10051032|6|5.6900|34.1400
D|532022678|10051033|2|5.6900|11.3800
D|532022678|10051222|1|5.6900|5.6900
D|532022678|10051431|3|5.6900|17.0700
D|532022678|10051432|7|5.6900|39.8300
D|532022678|10051433|5|5.6900|28.4500
D|532022678|10064011|4|6.2300|24.9200
D|532022678|10064012|5|6.2300|31.1500
D|532022678|10064031|4|6.2300|24.9200
D|532022678|10064032|8|6.2300|49.8400
D|532022678|10064101|7|6.2300|43.6100
D|532022678|10064102|7|6.2300|43.6100
D|532022678|10064103|3|6.2300|18.6900
D|532022678|10064221|5|6.2300|31.1500
D|532022678|10064222|6|6.2300|37.3800
D|532022678|10064223|1|6.2300|6.2300
D|532022678|10064621|5|6.2300|31.1500
D|532022678|10064622|5|6.2300|31.1500
D|532022678|10064623|5|6.2300|31.1500
D|532022678|10067012|5|7.5400|37.7000
D|532022678|10067092|3|7.5400|22.6200
D|532022678|10067262|3|7.5400|22.6200
D|532022678|10067263|1|7.5400|7.5400
D|532022678|10140011|1|5.8300|5.8300
D|532022678|10140012|5|5.8300|29.1500
D|532022678|10140013|1|5.8300|5.8300
D|532022678|10140032|4|5.8300|23.3200
D|532022678|10140101|3|5.8300|17.4900
D|532022678|10140102|7|5.8300|40.8100
D|532022678|10140103|3|5.8300|17.4900
D|532022678|10140552|3|5.8300|17.4900
D|532022678|10153012|4|10.6700|42.6800
D|532022678|10153031|2|10.6700|21.3400
D|532022678|10153032|1|10.6700|10.6700
D|532022678|10153122|6|10.6700|64.0200
D|532022678|10153621|5|10.6700|53.3500
D|532022678|10153622|7|10.6700|74.6900
D|532022678|10156032|5|7.6500|38.2500
D|532022678|10156432|1|7.6500|7.6500
D|532022678|10156801|4|7.6500|30.6000
D|532022678|10156802|8|7.6500|61.2000
D|532022678|10156803|5|7.6500|38.2500
D|532022678|10185011|5|6.9400|34.7000
D|532022678|10185012|13|6.9400|90.2200
D|532022678|10185013|4|6.9400|27.7600
D|532022678|10185042|9|6.9400|62.4600
D|532022678|10185043|4|6.9400|27.7600
D|532022678|10185091|4|6.9400|27.7600
D|532022678|10185092|10|6.9400|69.4000
D|532022678|10185121|1|6.9400|6.9400
D|532022678|10185122|10|6.9400|69.4000
D|532022678|10185123|3|6.9400|20.8200
D|532022678|10188011|5|5.7100|28.5500
D|532022678|10188012|7|5.7100|39.9700
D|532022678|10188031|5|5.7100|28.5500
D|532022678|10188032|9|5.7100|51.3900
D|532022678|10188033|4|5.7100|22.8400
D|532022678|10188551|5|5.7100|28.5500
D|532022678|10188552|6|5.7100|34.2600
D|532022678|10188553|6|5.7100|34.2600
D|532022678|10188621|3|5.7100|17.1300
D|532022678|10188622|3|5.7100|17.1300
D|532022678|10188623|3|5.7100|17.1300
D|532022678|10188801|2|5.7100|11.4200
D|532022678|10188802|2|5.7100|11.4200
D|532022678|10188803|2|5.7100|11.4200
D|532022678|10188804|1|5.7100|5.7100
D|532022678|10200011|2|7.2100|14.4200
D|532022678|10200012|6|7.2100|43.2600
D|532022678|10200013|4|7.2100|28.8400
D|532022678|10200032|4|7.2100|28.8400
D|532022678|10200052|4|7.2100|28.8400
D|532022678|10200053|3|7.2100|21.6300
D|532022678|10200091|2|7.2100|14.4200
D|532022678|10200092|7|7.2100|50.4700
